Timestamp                       (process)[PID]    
2025-08-26 10:32:34.642459+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:t1:B1066681-D804-4511-A8E4-9BC1FA03B021:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.642974+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038c500] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.643048+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.643098+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.643145+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:usa:2A440D4B-3AB0-4EB5-B397-8BBF0495CB5F:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.643203+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.643215+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:t1:B1066681-D804-4511-A8E4-9BC1FA03B021:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.643226+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:usa:2A440D4B-3AB0-4EB5-B397-8BBF0495CB5F:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.643547+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.643561+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.643594+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:vbom:EFD062E9-34F5-4DFE-8DB9-A02F7DEE73AC:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.643651+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.643666+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:vbom:EFD062E9-34F5-4DFE-8DB9-A02F7DEE73AC:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.643974+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.643987+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.644016+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:macm1_wg0:F319E8AE-77CE-4263-929B-694E6693349A:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.644069+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.644081+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:macm1_wg0:F319E8AE-77CE-4263-929B-694E6693349A:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.644432+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.644442+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.644473+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.644577+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.644629+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.644871+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.644889+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.644914+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:newyork:90667F55-1C0A-4C1D-A51D-C5D84D9BF106:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.645002+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.645043+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:newyork:90667F55-1C0A-4C1D-A51D-C5D84D9BF106:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.645193+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.645207+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.645241+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMLegacySession[VPN:7755745A-506F-4636-B2C3-BCE425077C7A]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.645325+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.645352+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMLegacySession[VPN:7755745A-506F-4636-B2C3-BCE425077C7A]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.645599+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.645609+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.645628+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:d1:7185E7F2-874E-4051-844B-DC5F0E0BA15D:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.645720+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.645763+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:d1:7185E7F2-874E-4051-844B-DC5F0E0BA15D:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.645989+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49841].0x88038ef80
2025-08-26 10:32:34.645999+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49841)
2025-08-26 10:32:34.646022+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:london:3BC4967F-8787-4209-8F45-07BBF47125A3:(null)]: Adding a connection for client scutil[49841]
2025-08-26 10:32:34.646374+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49841) either cancelled the connection or exited
2025-08-26 10:32:34.646512+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:london:3BC4967F-8787-4209-8F45-07BBF47125A3:(null)]: Removing a connection for client scutil[49841]
2025-08-26 10:32:34.664458+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] activating connection: mach=false listener=false peer=true name=com.apple.nesessionmanager.peer[49844].0x88038ef80
2025-08-26 10:32:34.664485+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Got a new session client connection from scutil(49844)
2025-08-26 10:32:34.664543+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Adding a connection for client scutil[49844]
2025-08-26 10:32:34.664575+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Received a start command from scutil[49844]
2025-08-26 10:32:34.664590+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Registering session NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]
2025-08-26 10:32:34.664787+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] <NESMServer: 0x10090bd10>: Register Enterprise VPN Session: NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]
2025-08-26 10:32:34.664794+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038ef80] invalidated because the client process (pid 49844) either cancelled the connection or exited
2025-08-26 10:32:34.664807+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Successfully registered
2025-08-26 10:32:34.664816+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] -[NESMVPNSession unsetDefaultDropAll]: VPN setting IP Drop-All to 0 (Non-Persistent)
2025-08-26 10:32:34.671243+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.671263+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.671264+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: Persistent IP Drop-All level <0>
2025-08-26 10:32:34.671288+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.671293+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.671293+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: non-Persistent IP Drop-All level <0>
2025-08-26 10:32:34.673661+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: status changed to connecting
2025-08-26 10:32:34.674121+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateIdle: received start message
2025-08-26 10:32:34.674138+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Leaving state NESMVPNSessionStateIdle
2025-08-26 10:32:34.674143+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Entering state NESMVPNSessionStatePreparingNetwork
2025-08-26 10:32:34.674438+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] Found 0 registrations for com.teachgatedesk.develentcorp.TeachGateVPN (com.apple.networkextension.packet-tunnel)
2025-08-26 10:32:34.674539+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Leaving state NESMVPNSessionStatePreparingNetwork
2025-08-26 10:32:34.674550+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Entering state NESMVPNSessionStateStarting
2025-08-26 10:32:34.674552+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NEVPNTunnelPlugin(com.teachgatedesk.develentcorp[inactive]): Sending start command
2025-08-26 10:32:34.674553+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] com.teachgatedesk.develentcorp[inactive]: starting
2025-08-26 10:32:34.674597+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038c500] activating connection: mach=true listener=false peer=false name=com.apple.neagent
2025-08-26 10:32:34.674823+0530  localhost neagent[51233]: (libxpc.dylib) [com.apple.xpc:connection] [0x9a611c640] activating connection: mach=false listener=true peer=false name=(anonymous)
2025-08-26 10:32:34.674826+0530  localhost neagent[51233]: (libxpc.dylib) [com.apple.xpc:connection] [0x9a611c780] activating connection: mach=false listener=false peer=true name=com.apple.neagent.peer[21893].0x9a611c780
2025-08-26 10:32:34.674968+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Removing a connection for client scutil[49844]
2025-08-26 10:32:34.675422+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1210449, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.675529+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044a, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.675940+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044b, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.676059+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044c, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.676157+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044d, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.676541+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044e, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.676654+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x121044f, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.676973+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:32:34.676977+0530  localhost neagent[51233]: (CoreServicesInternal) Created Activity ID: 0x1212aa0, Description: CFURLResolveBookmarkData
2025-08-26 10:32:34.677180+0530  localhost neagent[51233]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:32:34.677228+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Looking for an extension with identifier com.teachgatedesk.develentcorp.TeachGateVPN and extension point com.apple.networkextension.packet-tunnel
2025-08-26 10:32:34.677275+0530  localhost neagent[51233]: (PlugInKit) Created Activity ID: 0x1212aa1, Description: discovery
2025-08-26 10:32:34.677287+0530  localhost neagent[51233]: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x9a60c0900> Beginning discovery for flags: 0, point: com.apple.networkextension.packet-tunnel
2025-08-26 10:32:34.678828+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4052)
2025-08-26 10:32:34.678969+0530  localhost pkd[21877]: (LaunchServices) [com.apple.launchservices:default] Failed to create LSPlugInKitProxy object (after sorting) for <private> (4256)
2025-08-26 10:32:34.680031+0530  localhost neagent[51233]: (PlugInKit) [com.apple.PlugInKit:discovery] [d <private>] <PKHost:0x9a60c0900> Completed discovery. Final # of matches: 0
2025-08-26 10:32:34.680054+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Found 0 extension(s) with identifier com.teachgatedesk.develentcorp.TeachGateVPN and extension point com.apple.networkextension.packet-tunnel
2025-08-26 10:32:34.680060+0530  localhost neagent[51233]: (NetworkExtension) [com.apple.networkextension:] Failed to find an app extension with identifier com.teachgatedesk.develentcorp.TeachGateVPN and extension point com.apple.networkextension.packet-tunnel: (null)
2025-08-26 10:32:34.680060+0530  localhost neagent[51233]: [com.apple.networkextension:] NEAgentSession: failed to initialize the delegate
2025-08-26 10:32:34.680063+0530  localhost neagent[51233]: (libxpc.dylib) [com.apple.xpc:connection] [0x9a611c640] Channel could not return listener port.
2025-08-26 10:32:34.700921+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] com.teachgatedesk.develentcorp[51233]: Tearing down XPC connection due to setup error: Error Domain=NEAgentErrorDomain Code=2 "(null)"
2025-08-26 10:32:34.700931+0530  localhost nesessionmanager[21893]: (libxpc.dylib) [com.apple.xpc:connection] [0x88038c500] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-08-26 10:32:34.700969+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] com.teachgatedesk.develentcorp[51233]: XPC connection went away
2025-08-26 10:32:34.700975+0530  localhost neagent[51233]: (libxpc.dylib) [com.apple.xpc:connection] [0x9a611c780] invalidated because the client process (pid 21893) either cancelled the connection or exited
2025-08-26 10:32:34.701049+0530  localhost neagent[51233]: (libxpc.dylib) [com.apple.xpc:connection] [0x9a611c640] invalidated because the current process cancelled the connection by calling xpc_connection_cancel()
2025-08-26 10:32:34.703794+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateStarting: plugin NEVPNTunnelPlugin(com.teachgatedesk.develentcorp[inactive]) started with PID 0 error Error Domain=NEAgentErrorDomain Code=2 "(null)"
2025-08-26 10:32:34.708558+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Leaving state NESMVPNSessionStateStarting
2025-08-26 10:32:34.708571+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Entering state NESMVPNSessionStateStopping, timeout 20 seconds
2025-08-26 10:32:34.708595+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: config request: pushing handler [(null)] (null)
2025-08-26 10:32:34.708616+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] <NESMServer: 0x10090bd10>: Request to uninstall session: NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]
2025-08-26 10:32:34.708629+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: status changed to disconnecting
2025-08-26 10:32:34.708865+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Updated network agent (inactive, compulsory, not-user-activiated, not-kernel-activated)
2025-08-26 10:32:34.709134+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateStopping: session is now uninstalled
2025-08-26 10:32:34.709138+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateStopping: plugin already disconnected, disposing all plugins
2025-08-26 10:32:34.709143+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Leaving state NESMVPNSessionStateStopping
2025-08-26 10:32:34.709152+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Entering state NESMVPNSessionStateDisposing, timeout 5 seconds
2025-08-26 10:32:34.709157+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] com.teachgatedesk.develentcorp[51233]: disposing
2025-08-26 10:32:34.709458+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: config request: popping handler [(null)] (null)
2025-08-26 10:32:34.709563+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateDisposing: plugin NEVPNTunnelPlugin(com.teachgatedesk.develentcorp[inactive]) dispose complete
2025-08-26 10:32:34.709591+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)] in state NESMVPNSessionStateDisposing: all plugins have disposed
2025-08-26 10:32:34.709939+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Leaving state NESMVPNSessionStateDisposing
2025-08-26 10:32:34.709949+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: Entering state NESMVPNSessionStateIdle
2025-08-26 10:32:34.709951+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] -[NESMVPNSession unsetDefaultDropAll]: VPN setting IP Drop-All to 0 (Non-Persistent)
2025-08-26 10:32:34.710013+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] NESMVPNSession[Primary Tunnel:Teach Gate VPN:96F9FEAA-50A9-4C18-A68C-EBE3826C075B:(null)]: status changed to disconnected, last stop reason Plugin was disabled
2025-08-26 10:32:34.710424+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] -[NESMVPNSession unsetDefaultDropAll]: VPN setting IP Drop-All to 0 (Non-Persistent)
2025-08-26 10:32:34.710939+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.710951+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.710951+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: Persistent IP Drop-All level <0>
2025-08-26 10:32:34.710964+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.710967+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.710967+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: non-Persistent IP Drop-All level <0>
2025-08-26 10:32:34.711719+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.711726+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.711726+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: Persistent IP Drop-All level <0>
2025-08-26 10:32:34.711735+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled
2025-08-26 10:32:34.711737+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: IP Drop-All disabled due to disableDefaultDropAfterBoot
2025-08-26 10:32:34.711737+0530  localhost nesessionmanager[21893]: [com.apple.networkextension:] applyIPDefaultDrop: non-Persistent IP Drop-All level <0>
